dataset,parent_to_true_um,angle_vel_true_deg,n_gt_children,p_true_ilp,t,src_ilp_id,tgt_ilp_id,p_true_model,rank_true_among_sources,n_sources_in_pair
6bba_05db0fb1,2.632800908728193,,1,0.6804701685905457,50,40727.0,41476.0,0.6806640625,1.0,761.0
6bba_05db0fb1,0.9084026158592896,74.43519333861158,1,0.6549071073532104,63,50395.0,51121.0,0.65478515625,1.0,723.0
6bba_05db0fb1,1.7235727791422095,108.43494882292201,1,0.912886917591095,71,56110.0,56810.0,0.9130859375,1.0,707.0
6bba_05db0fb1,0.0,,1,0.953227162361145,34,28174.0,28986.0,0.953125,1.0,815.0
6bba_05db0fb1,1.6750116604071745,104.03624346792648,1,0.9334880113601685,95,72717.0,73406.0,0.93359375,1.0,691.0
6bba_05db0fb1,2.0714766773970688,53.960106569696144,1,0.8758888244628906,36,29741.0,30548.0,0.8759765625,1.0,826.0
6bba_05db0fb1,1.86167137607581,77.39561735162081,1,0.8668003082275391,55,44582.0,45340.0,0.86669921875,1.0,739.0
6bba_05db0fb1,0.0,,1,0.9350606799125671,83,64525.0,65212.0,0.93505859375,1.0,695.0
6bba_05db0fb1,5.745242597140699,135.0,2,0.627346396446228,24,19868.0,20705.0,0.62744140625,1.0,814.0
6bba_05db0fb1,4.021669817998489,24.613597652978562,1,0.8197221755981445,7,6063.0,6853.0,0.81982421875,1.0,807.0
6bba_05db0fb1,1.7235727791422095,26.405562445947222,1,0.9546985626220703,14,11509.0,12303.0,0.95458984375,1.0,811.0
6bba_05db0fb1,0.9084026158592896,102.52880770915151,1,0.9251423478126526,69,54825.0,55536.0,0.92529296875,1.0,710.0
6bba_05db0fb1,0.40625,45.0,1,0.9503391981124878,21,17530.0,18352.0,0.9501953125,1.0,825.0
6bba_05db0fb1,5.090297909995052,138.02778028021075,1,0.6852891445159912,39,32109.0,32934.0,0.68505859375,1.0,793.0
6bba_05db0fb1,1.8168052317185792,29.744881296942236,1,0.9311659932136536,36,29342.0,30156.0,0.93115234375,1.0,826.0
6bba_05db0fb1,4.942244555867304,160.4272379597232,1,0.8200625777244568,93,71286.0,72031.0,0.81982421875,1.0,710.0
6bba_05db0fb1,1.284675299443404,18.434948822921996,1,0.9334014058113098,14,11605.0,12409.0,0.93359375,1.0,811.0
6bba_05db0fb1,1.7235727791422095,19.471220634490695,1,0.8930472731590271,29,23877.0,24674.0,0.89306640625,1.0,811.0
6bba_05db0fb1,1.7235727791422095,18.434948822921996,1,0.9648269414901733,5,4472.0,5248.0,0.96484375,1.0,793.0
6bba_05db0fb1,1.6750116604071745,32.39222149557951,1,0.9447892308235168,23,19293.0,20114.0,0.94482421875,1.0,827.0
6bba_05db0fb1,2.9575446425202108,47.1641627162977,1,0.9773668646812439,43,35405.0,36168.0,0.9775390625,1.0,782.0
6bba_05db0fb1,2.632800908728193,16.69621246795299,1,0.8974224328994751,56,44888.0,45626.0,0.8974609375,1.0,744.0
6bba_05db0fb1,0.0,,1,0.9718195199966431,60,48182.0,48913.0,0.9716796875,1.0,732.0
6bba_05db0fb1,1.6750116604071745,83.92378853173183,1,0.8714170455932617,48,39412.0,40198.0,0.87158203125,1.0,773.0
6bba_05db0fb1,0.5745242597140698,82.45490741028135,1,0.9209895133972168,14,11730.0,12541.0,0.9208984375,1.0,811.0
6bba_05db0fb1,1.1490485194281397,90.0,1,0.8723703026771545,62,49814.0,50545.0,0.87255859375,1.0,732.0
6bba_05db0fb1,0.0,,1,0.8151658177375793,81,62676.0,63370.0,0.81494140625,1.0,711.0
6bba_05db0fb1,2.6012692214570947,39.37407613536202,1,0.9653141498565674,24,19900.0,20710.0,0.96533203125,1.0,814.0
6bba_05db0fb1,0.0,,1,0.8818328976631165,74,58363.0,59047.0,0.8818359375,1.0,688.0
6bba_05db0fb1,1.86167137607581,81.12360491902666,1,0.933814287185669,46,37929.0,38676.0,0.93359375,1.0,765.0
6bba_05db0fb1,0.0,,1,0.9241188168525696,64,50814.0,51543.0,0.92431640625,1.0,733.0
6bba_05db0fb1,0.5745242597140698,64.80956295820124,1,0.7187425494194031,83,64082.0,64776.0,0.71875,1.0,695.0
6bba_05db0fb1,0.5745242597140698,109.47122063449069,1,0.8872048854827881,83,64415.0,65096.0,0.88720703125,1.0,695.0
6bba_05db0fb1,2.0714766773970688,51.67118189854412,1,0.8678886294364929,16,13292.0,14108.0,0.86767578125,1.0,826.0
6bba_05db0fb1,2.368824207280903,133.31385665828304,1,0.9509890675544739,62,49661.0,50389.0,0.951171875,1.0,732.0
6bba_05db0fb1,1.86167137607581,,1,0.6875125765800476,65,51941.0,52683.0,0.6875,1.0,728.0
6bba_05db0fb1,1.7235727791422095,90.0,1,0.9601173996925354,42,34621.0,35405.0,0.9599609375,1.0,791.0
6bba_05db0fb1,0.5745242597140698,72.65393470733007,1,0.9101297855377197,31,25697.0,26522.0,0.91015625,1.0,835.0
6bba_05db0fb1,2.4375,,1,0.8309993147850037,72,56762.0,57458.0,0.8310546875,1.0,702.0
6bba_05db0fb1,1.4647552056572457,33.69006752597979,1,0.9413450360298157,60,47831.0,48557.0,0.94140625,1.0,732.0
6bba_05db0fb1,1.86167137607581,24.613597652978562,1,0.9734517931938171,46,37705.0,38468.0,0.9736328125,1.0,765.0
6bba_05db0fb1,3.65625,,1,0.9570106267929077,27,22336.0,23154.0,0.95703125,1.0,812.0
6bba_05db0fb1,6.512682938889317,172.03193808815337,1,0.8406227231025696,93,71265.0,72039.0,0.8408203125,1.0,710.0
6bba_05db0fb1,0.0,,1,0.8726176023483276,64,51172.0,51899.0,0.87255859375,1.0,733.0
6bba_05db0fb1,0.40625,0.0,1,0.9600905776023865,57,45971.0,46689.0,0.9599609375,1.0,742.0
6bba_05db0fb1,1.21875,53.960106569696144,1,0.8393083214759827,17,14108.0,14912.0,0.83935546875,1.0,813.0
6bba_05db0fb1,2.9295104113144914,,1,0.9300025105476379,0,450.0,1242.0,0.93017578125,1.0,791.0
6bba_05db0fb1,1.7235727791422095,70.52877936550931,1,0.9820519089698792,18,14935.0,15756.0,0.98193359375,1.0,823.0
6bba_05db0fb1,2.9575446425202108,35.290744693983655,1,0.9481050968170166,43,35086.0,35873.0,0.9482421875,1.0,782.0
6bba_05db0fb1,0.0,,1,0.9436432123184204,79,61802.0,62485.0,0.94384765625,1.0,694.0
6bba_05db0fb1,2.4375,0.0,1,0.893433690071106,54,43380.0,44112.0,0.8935546875,1.0,740.0
6bba_05db0fb1,1.6750116604071745,160.63102549738426,1,0.9556363224983215,94,72187.0,72875.0,0.95556640625,1.0,727.0
6bba_05db0fb1,1.7235727791422095,27.2660444507328,1,0.9496085047721863,29,24053.0,24844.0,0.94970703125,1.0,811.0
6bba_05db0fb1,2.1877232028983924,48.366460663429805,1,0.8781976699829102,5,4673.0,5458.0,0.87841796875,1.0,793.0
6bba_05db0fb1,0.0,,1,0.9249590635299683,81,63098.0,63783.0,0.9248046875,1.0,711.0
6bba_05db0fb1,0.0,,1,0.9416847825050354,34,28098.0,28910.0,0.94189453125,1.0,815.0
6bba_05db0fb1,1.4647552056572457,93.74821518784054,1,0.8265977501869202,70,55522.0,56218.0,0.82666015625,1.0,711.0
6bba_05db0fb1,1.8168052317185792,167.90524292298792,1,0.7205871343612671,51,41553.0,42299.0,0.720703125,1.0,756.0
6bba_05db0fb1,1.8168052317185792,12.604382648379175,1,0.9556472897529602,1,1534.0,2319.0,0.95556640625,1.0,793.0
6bba_05db0fb1,0.40625,63.43494882292201,1,0.9714111089706421,59,47447.0,48182.0,0.97119140625,1.0,743.0
6bba_05db0fb1,0.40625,90.0,1,0.8351052403450012,67,53305.0,54006.0,0.8349609375,1.0,715.0
6bba_05db0fb1,1.7235727791422095,,1,0.9629678130149841,85,65839.0,66515.0,0.962890625,1.0,677.0
6bba_05db0fb1,0.0,,1,0.964195728302002,88,67953.0,68647.0,0.96435546875,1.0,713.0
6bba_05db0fb1,1.6750116604071745,22.83365417791755,1,0.9217959046363831,29,24042.0,24839.0,0.921875,1.0,811.0
6bba_05db0fb1,0.9084026158592896,90.0,1,0.9239291548728943,52,42379.0,43091.0,0.923828125,1.0,747.0
6bba_05db0fb1,0.9084026158592896,45.00000000000001,1,0.8665730953216553,23,19134.0,19949.0,0.86669921875,1.0,827.0
6bba_05db0fb1,5.28125,152.6748986247999,1,,55,44516.0,45283.0,0.478271484375,2.0,739.0
6bba_05db0fb1,6.563169608695177,82.10602884533654,1,0.7080984115600586,38,31612.0,32399.0,0.7080078125,1.0,809.0
6bba_05db0fb1,1.284675299443404,72.75960822423416,1,0.7832334637641907,63,50328.0,51041.0,0.783203125,1.0,723.0
6bba_05db0fb1,1.6750116604071745,80.12503860217872,1,0.8350155353546143,95,72779.0,73469.0,0.8349609375,1.0,691.0
6bba_05db0fb1,0.0,,1,0.9676207304000854,81,63167.0,63836.0,0.9677734375,1.0,711.0
6bba_05db0fb1,1.625,165.96375653207352,1,0.8644647002220154,57,46075.0,46814.0,0.8642578125,1.0,742.0
6bba_05db0fb1,1.8168052317185792,18.434948822922035,1,0.9246748685836792,17,14261.0,15075.0,0.9248046875,1.0,813.0
6bba_05db0fb1,1.625,18.434948822921996,1,0.9020107388496399,22,18255.0,19100.0,0.90185546875,1.0,826.0
6bba_05db0fb1,1.6750116604071745,31.16096771907761,1,0.9585440158843994,11,9128.0,9932.0,0.95849609375,1.0,822.0
6bba_05db0fb1,1.6750116604071745,36.176027263335435,1,0.8969228267669678,44,36073.0,36849.0,0.89697265625,1.0,788.0
6bba_05db0fb1,1.9902104160113323,,1,0.8919411897659302,35,29131.0,29964.0,0.89208984375,1.0,809.0
6bba_05db0fb1,1.8168052317185792,150.19497122466382,1,0.8026443123817444,21,17568.0,18408.0,0.802734375,1.0,825.0
6bba_05db0fb1,2.0714766773970688,,1,0.8772417306900024,46,37922.0,38667.0,0.87744140625,1.0,765.0
6bba_05db0fb1,1.6750116604071745,133.8762651909286,1,0.8687283992767334,52,42381.0,43111.0,0.86865234375,1.0,747.0
6bba_05db0fb1,2.0714766773970688,62.7673739332827,1,0.9521393775939941,62,49384.0,50112.0,0.9521484375,1.0,732.0
6bba_05db0fb1,1.6750116604071745,83.77314970286564,1,0.9269543886184692,54,43844.0,44566.0,0.9267578125,1.0,740.0
6bba_05db0fb1,0.40625,90.0,1,0.8823075890541077,67,53264.0,53962.0,0.88232421875,1.0,715.0
6bba_05db0fb1,0.40625,90.0,1,0.6562830805778503,71,56141.0,56848.0,0.65625,1.0,707.0
6bba_05db0fb1,0.40625,45.0,1,0.9222758412361145,73,57537.0,58240.0,0.92236328125,1.0,709.0
6bba_05db0fb1,1.21875,63.43494882292201,1,0.8548256158828735,69,54417.0,55131.0,0.85498046875,1.0,710.0
6bba_05db0fb1,1.4647552056572457,,1,0.8705001473426819,82,63783.0,64485.0,0.87060546875,1.0,673.0
6bba_05db0fb1,2.333728575156074,8.091855781727197,1,0.9478852152824402,8,6965.0,7746.0,0.94775390625,1.0,797.0
6bba_05db0fb1,0.40625,0.0,1,0.9305893778800964,68,54091.0,54809.0,0.9306640625,1.0,709.0
6bba_05db0fb1,0.8125,70.00843927285855,1,0.9498484134674072,31,25661.0,26475.0,0.94970703125,1.0,835.0
6bba_05db0fb1,0.8125,76.3669777746336,1,0.9592515826225281,32,26439.0,27247.0,0.95947265625,1.0,822.0
6bba_05db0fb1,1.6750116604071745,75.96375653207353,1,0.9608508944511414,37,30501.0,31299.0,0.9609375,1.0,819.0
6bba_05db0fb1,2.632800908728193,39.31791362002883,1,0.9285693168640137,5,4550.0,5340.0,0.9287109375,1.0,793.0
6bba_05db0fb1,0.0,,1,0.9612054228782654,84,65194.0,65870.0,0.96142578125,1.0,679.0
6bba_05db0fb1,3.300390601883359,,1,0.9306854605674744,27,22581.0,23395.0,0.9306640625,1.0,812.0
6bba_05db0fb1,4.0827619710803615,38.126832390549076,1,0.7829054594039917,15,12409.0,13213.0,0.78271484375,1.0,805.0
6bba_05db0fb1,2.1877232028983924,23.198590513648202,1,0.9350003600120544,69,54818.0,55544.0,0.93505859375,1.0,710.0
6bba_05db0fb1,2.9575446425202108,2.4895529219992745,1,0.6145645380020142,76,59300.0,59972.0,0.61474609375,1.0,705.0
6bba_05db0fb1,1.86167137607581,67.02309667979011,1,0.9117525219917297,8,6997.0,7778.0,0.91162109375,1.0,797.0
6bba_05db0fb1,2.03125,21.831265315089524,1,0.9477589726448059,28,23014.0,23837.0,0.94775390625,1.0,845.0
6bba_05db0fb1,0.8125,63.43494882292201,1,0.6609846949577332,42,34519.0,35289.0,0.6611328125,1.0,791.0
6bba_05db0fb1,0.0,,1,0.9505419731140137,64,51198.0,51923.0,0.95068359375,1.0,733.0
6bba_05db0fb1,1.8168052317185792,153.434948822922,1,0.9272370338439941,87,67321.0,68030.0,0.92724609375,1.0,694.0
6bba_05db0fb1,1.21875,78.69006752597979,1,0.7614119648933411,71,55837.0,56540.0,0.76123046875,1.0,707.0
6bba_05db0fb1,1.8168052317185792,152.56328574802018,1,0.9247658848762512,86,66550.0,67258.0,0.9248046875,1.0,693.0
6bba_05db0fb1,0.0,,1,0.912818431854248,88,67902.0,68579.0,0.91259765625,1.0,713.0
6bba_05db0fb1,1.284675299443404,108.43494882292201,1,0.9529187679290771,3,3094.0,3884.0,0.953125,1.0,781.0
6bba_05db0fb1,2.8145825622994254,35.264389682754654,1,0.8552533388137817,45,36784.0,37566.0,0.85546875,1.0,786.0
6bba_05db0fb1,0.40625,26.565051177077994,1,0.9309578537940979,61,49015.0,49745.0,0.93115234375,1.0,723.0
6bba_05db0fb1,0.5745242597140698,45.0,1,0.958918571472168,63,50362.0,51106.0,0.958984375,1.0,723.0
6bba_05db0fb1,1.625,32.005383208083494,1,0.856548011302948,28,23072.0,23877.0,0.8564453125,1.0,845.0
6bba_05db0fb1,1.86167137607581,4.962977588426511,1,0.9241359829902649,51,41706.0,42456.0,0.92431640625,1.0,756.0
6bba_05db0fb1,3.093907824257213,,1,0.9298855066299438,50,40441.0,41210.0,0.9296875,1.0,761.0
6bba_05db0fb1,0.9084026158592896,53.13010235415599,1,0.9098768830299377,71,55829.0,56538.0,0.90966796875,1.0,707.0
6bba_05db0fb1,2.03125,74.43519333861158,1,0.77681964635849,24,20158.0,20984.0,0.77685546875,1.0,814.0
6bba_05db0fb1,0.0,,1,0.934670627117157,49,40091.0,40860.0,0.9345703125,1.0,777.0
6bba_05db0fb1,2.03125,35.537677791974374,1,0.704023540019989,52,41908.0,42652.0,0.7041015625,1.0,747.0
6bba_05db0fb1,0.0,,1,0.9273819923400879,88,67988.0,68681.0,0.92724609375,1.0,713.0
6bba_05db0fb1,1.625,53.960106569696144,1,0.9521547555923462,63,50112.0,50837.0,0.9521484375,1.0,723.0
6bba_05db0fb1,0.9084026158592896,53.13010235415599,1,0.6359506249427795,48,39057.0,39845.0,0.6357421875,1.0,773.0
6bba_05db0fb1,1.8168052317185792,83.94925398408826,1,0.954025387763977,32,26430.0,27237.0,0.9541015625,1.0,822.0
6bba_05db0fb1,1.284675299443404,93.95692908114749,1,0.9167826771736145,53,42876.0,43612.0,0.9169921875,1.0,738.0
6bba_05db0fb1,1.86167137607581,150.7940677526006,1,0.8963598608970642,96,73573.0,74241.0,0.896484375,1.0,679.0
6bba_05db0fb1,0.0,,1,0.8636942505836487,79,61347.0,62026.0,0.86376953125,1.0,694.0
6bba_05db0fb1,1.86167137607581,62.60436363126526,1,0.8582135438919067,20,16619.0,17458.0,0.8583984375,1.0,836.0
6bba_05db0fb1,1.8168052317185792,116.56505117707799,1,0.8763724565505981,18,14912.0,15736.0,0.87646484375,1.0,823.0
6bba_05db0fb1,4.0827619710803615,,1,0.9520727396011353,27,22452.0,23270.0,0.9521484375,1.0,812.0
6bba_05db0fb1,1.6750116604071745,43.31385665828304,1,0.9530553221702576,51,41367.0,42126.0,0.953125,1.0,756.0
6bba_05db0fb1,2.0714766773970688,37.87498365109821,1,0.950348973274231,52,41940.0,42674.0,0.9501953125,1.0,747.0
6bba_05db0fb1,2.03125,144.0002877966839,1,0.9253542423248291,33,27200.0,28010.0,0.92529296875,1.0,825.0
6bba_05db0fb1,0.40625,77.39561735162081,1,0.9250250458717346,18,15106.0,15911.0,0.9248046875,1.0,823.0
6bba_05db0fb1,0.40625,0.0,1,0.9478553533554077,95,72678.0,73367.0,0.94775390625,1.0,691.0
6bba_05db0fb1,6.942003043070494,29.615668948481865,1,0.894464373588562,25,20804.0,21608.0,0.89453125,1.0,824.0
6bba_05db0fb1,2.0714766773970688,61.13126766402749,1,0.8697158098220825,11,9458.0,10248.0,0.86962890625,1.0,822.0
6bba_05db0fb1,1.86167137607581,38.14448580447198,1,0.9454469084739685,36,29611.0,30430.0,0.9453125,1.0,826.0
6bba_05db0fb1,0.5745242597140698,168.6900675259798,1,0.9075020551681519,83,64485.0,65170.0,0.90771484375,1.0,695.0
6bba_05db0fb1,3.040096626753827,40.893394649130904,1,0.9251255393028259,43,35052.0,35845.0,0.92529296875,1.0,782.0
6bba_05db0fb1,0.9084026158592896,8.130102354156005,1,0.955895721912384,52,42349.0,43094.0,0.9560546875,1.0,747.0
6bba_05db0fb1,0.8125,104.03624346792648,1,0.6060503721237183,96,73469.0,74157.0,0.60595703125,1.0,679.0
6bba_05db0fb1,1.1490485194281397,45.0,1,0.9630936980247498,23,19100.0,19900.0,0.962890625,1.0,827.0
6bba_05db0fb1,1.86167137607581,25.208765296758347,1,0.8898410201072693,63,50508.0,51249.0,0.8896484375,1.0,723.0
6bba_05db0fb1,1.7235727791422095,39.66403535711893,1,0.8694263696670532,28,23232.0,24053.0,0.86962890625,1.0,845.0
6bba_05db0fb1,0.40625,,1,0.9286565184593201,58,46575.0,47315.0,0.9287109375,1.0,730.0
6bba_05db0fb1,2.0714766773970688,11.309932474020195,1,0.9263860583305359,53,42799.0,43545.0,0.92626953125,1.0,738.0
6bba_05db0fb1,0.5745242597140698,45.0,1,0.9536938071250916,29,24089.0,24884.0,0.95361328125,1.0,811.0
6bba_05db0fb1,1.7235727791422095,109.07831432618656,1,0.9339354038238525,71,56218.0,56925.0,0.93408203125,1.0,707.0
6bba_05db0fb1,2.03125,,1,0.9082468748092651,80,62457.0,63155.0,0.908203125,1.0,671.0
6bba_05db0fb1,3.0671202393287422,44.14764869887604,1,0.9175941348075867,10,8585.0,9382.0,0.91748046875,1.0,792.0
6bba_05db0fb1,2.6012692214570947,45.698798314122755,1,0.9102774262428284,12,10167.0,10963.0,0.91015625,1.0,792.0
6bba_05db0fb1,1.86167137607581,117.57504771047678,1,0.9405571222305298,36,29808.0,30630.0,0.9404296875,1.0,826.0
6bba_05db0fb1,0.8125,135.0,1,0.9342554807662964,63,50545.0,51271.0,0.93408203125,1.0,723.0
6bba_05db0fb1,0.0,,1,0.9067720174789429,91,70073.0,70752.0,0.90673828125,1.0,684.0
6bba_05db0fb1,1.7235727791422095,71.56505117707799,1,0.9757634401321411,97,74052.0,74715.0,0.9755859375,1.0,671.0
6bba_05db0fb1,0.0,,1,0.9745429158210754,98,74715.0,75370.0,0.974609375,1.0,662.0
6bba_05db0fb1,0.0,,1,0.9109007716178894,79,61657.0,62340.0,0.9111328125,1.0,694.0
6bba_05db0fb1,1.4647552056572457,33.69006752597979,1,0.7818107604980469,22,18245.0,19091.0,0.78173828125,1.0,826.0
6bba_05db0fb1,1.9902104160113323,65.90515744788931,1,0.8228617310523987,54,43709.0,44452.0,0.82275390625,1.0,740.0
6bba_05db0fb1,2.4375,,1,0.8470474481582642,19,15921.0,16743.0,0.84716796875,1.0,819.0
6bba_05db0fb1,0.0,,1,0.9674077033996582,34,27905.0,28701.0,0.96728515625,1.0,815.0
6bba_05db0fb1,0.9084026158592896,12.528807709151522,1,0.948387861251831,36,29801.0,30626.0,0.9482421875,1.0,826.0
6bba_05db0fb1,1.6750116604071745,166.36697777463363,1,0.932049036026001,91,70101.0,70785.0,0.93212890625,1.0,684.0
6bba_05db0fb1,0.40625,45.86825078796896,1,0.8843034505844116,33,27390.0,28199.0,0.88427734375,1.0,825.0
6bba_05db0fb1,1.8168052317185792,66.42182152179818,1,0.861270010471344,62,49804.0,50521.0,0.861328125,1.0,732.0
6bba_05db0fb1,0.8125,,1,0.9702278971672058,77,60318.0,61009.0,0.97021484375,1.0,683.0
6bba_05db0fb1,0.0,,1,0.9309485554695129,86,66536.0,67234.0,0.93115234375,1.0,693.0
6bba_05db0fb1,2.333728575156074,52.014832700644405,1,0.843697190284729,32,26576.0,27390.0,0.84375,1.0,822.0
6bba_05db0fb1,1.6750116604071745,,1,0.9316428303718567,85,65750.0,66418.0,0.931640625,1.0,677.0
6bba_05db0fb1,0.5745242597140698,135.0,1,0.9278510808944702,90,69241.0,69926.0,0.927734375,1.0,680.0
6bba_05db0fb1,2.0714766773970688,56.309932474020215,1,0.94967120885849,30,24749.0,25590.0,0.94970703125,1.0,815.0
6bba_05db0fb1,0.5745242597140698,56.309932474020215,1,0.970159113407135,53,42674.0,43416.0,0.97021484375,1.0,738.0
6bba_05db0fb1,1.86167137607581,,1,0.8941769003868103,7,6251.0,7040.0,0.89404296875,1.0,807.0
6bba_05db0fb1,0.0,,1,0.8550214767456055,26,21484.0,22300.0,0.85498046875,1.0,838.0
6bba_05db0fb1,2.6012692214570947,40.750962466816695,1,0.9284398555755615,45,36849.0,37599.0,0.92822265625,1.0,786.0
6bba_05db0fb1,0.5745242597140698,70.52877936550931,1,0.8628091216087341,60,48280.0,49013.0,0.86279296875,1.0,732.0
6bba_05db0fb1,0.5745242597140698,90.0,1,0.9338511824607849,95,72899.0,73585.0,0.93408203125,1.0,691.0
6bba_05db0fb1,0.8125,,1,0.9141439199447632,23,19052.0,19868.0,0.9140625,1.0,827.0
6bba_05db0fb1,1.86167137607581,67.76924166597867,1,,20,16728.0,17508.0,0.0303497314453125,2.0,836.0
6bba_05db0fb1,0.40625,126.86989764584402,1,0.9118781685829163,90,68931.0,69605.0,0.912109375,1.0,680.0
6bba_05db0fb1,1.21875,11.309932474020195,1,0.9209798574447632,63,50075.0,50814.0,0.9208984375,1.0,723.0
6bba_05db0fb1,2.0714766773970688,25.5599651718238,1,0.9145143628120422,67,52994.0,53707.0,0.91455078125,1.0,715.0
6bba_05db0fb1,0.40625,161.565051177078,1,0.9234815239906311,97,74164.0,74832.0,0.92333984375,1.0,671.0
6bba_05db0fb1,0.0,,1,0.9475508332252502,98,74832.0,75475.0,0.94775390625,1.0,662.0
6bba_05db0fb1,1.1490485194281397,,1,0.9352113008499146,35,28985.0,29808.0,0.93505859375,1.0,809.0
6bba_05db0fb1,1.1490485194281397,,1,0.7715764045715332,58,46864.0,47609.0,0.771484375,1.0,730.0
6bba_05db0fb1,1.86167137607581,91.05299880179196,1,0.9607006907463074,22,18371.0,19191.0,0.9609375,1.0,826.0
6bba_05db0fb1,1.625,90.0,1,0.8957049250602722,70,55612.0,56319.0,0.8955078125,1.0,711.0
6bba_05db0fb1,1.284675299443404,86.04307091885252,1,0.9147305488586426,97,74241.0,74906.0,0.91455078125,1.0,671.0
6bba_05db0fb1,0.5745242597140698,52.014832700644405,1,0.9756316542625427,23,19057.0,19870.0,0.9755859375,1.0,827.0
6bba_05db0fb1,2.0714766773970688,,1,0.923297643661499,7,6176.0,6965.0,0.92333984375,1.0,807.0
6bba_05db0fb1,0.40625,75.96375653207353,1,0.9157698750495911,76,59809.0,60485.0,0.91552734375,1.0,705.0
6bba_05db0fb1,1.1490485194281397,0.0,1,0.9216703176498413,31,25753.0,26576.0,0.921875,1.0,835.0
6bba_05db0fb1,2.0714766773970688,53.960106569696144,1,0.8485144376754761,53,42812.0,43559.0,0.8486328125,1.0,738.0
6bba_05db0fb1,0.40625,90.0,1,0.9074228405952454,96,73406.0,74078.0,0.9072265625,1.0,679.0
6bba_05db0fb1,0.5745242597140698,18.434948822922035,1,0.4875909388065338,57,46048.0,46769.0,0.487548828125,1.0,742.0
6bba_05db0fb1,2.03125,33.980485331194714,1,0.7876638770103455,4,3596.0,4380.0,0.78759765625,1.0,792.0
6bba_05db0fb1,0.40625,90.0,1,0.9626697301864624,68,54167.0,54877.0,0.962890625,1.0,709.0
6bba_05db0fb1,0.0,,1,0.7123116254806519,49,39845.0,40614.0,0.71240234375,1.0,777.0
6bba_05db0fb1,0.40625,180.0,1,0.8810431957244873,58,46886.0,47640.0,0.880859375,1.0,730.0
6bba_05db0fb1,1.6750116604071745,90.0,1,0.8065827488899231,66,52581.0,53305.0,0.806640625,1.0,733.0
6bba_05db0fb1,1.6750116604071745,,1,0.8983970284461975,27,22408.0,23240.0,0.8984375,1.0,812.0
6bba_05db0fb1,0.9084026158592896,,1,0.8648062944412231,75,58928.0,59634.0,0.86474609375,1.0,682.0
6bba_05db0fb1,0.5745242597140698,99.87496139782128,1,0.8441760540008545,59,47429.0,48146.0,0.84423828125,1.0,743.0
6bba_05db0fb1,3.040096626753827,13.612751358542495,1,0.8863318562507629,8,6853.0,7630.0,0.88623046875,1.0,797.0
6bba_05db0fb1,2.1877232028983924,56.145485187379485,1,0.8695700764656067,13,10928.0,11730.0,0.86962890625,1.0,799.0
6bba_05db0fb1,0.40625,41.810314895778596,1,0.7808423638343811,11,9430.0,10237.0,0.78076171875,1.0,822.0
6bba_05db0fb1,0.40625,97.89514210504579,1,0.9579062461853027,44,36168.0,36957.0,0.9580078125,1.0,788.0
6bba_05db0fb1,0.0,,1,0.9128316640853882,68,54185.0,54899.0,0.91259765625,1.0,709.0
6bba_05db0fb1,1.8168052317185792,63.989936222426,1,0.9386103749275208,68,53707.0,54417.0,0.9384765625,1.0,709.0
6bba_05db0fb1,1.4647552056572457,15.255118703057791,1,0.8345618844032288,69,54322.0,55013.0,0.83447265625,1.0,710.0
6bba_05db0fb1,0.0,,1,0.967703104019165,26,21641.0,22461.0,0.9677734375,1.0,838.0
6bba_05db0fb1,1.1490485194281397,26.56505117707798,1,0.8800340890884399,29,24079.0,24902.0,0.8798828125,1.0,811.0
6bba_05db0fb1,5.343384490423649,67.6574617521702,1,0.6980382204055786,38,31238.0,32043.0,0.6982421875,1.0,809.0
6bba_05db0fb1,2.1877232028983924,134.42127443439222,1,0.6445701718330383,56,45283.0,46019.0,0.64453125,1.0,744.0
6bba_05db0fb1,0.40625,18.434948822921996,1,0.9014143347740173,54,43612.0,44355.0,0.9013671875,1.0,740.0
6bba_05db0fb1,1.284675299443404,68.43187056435212,1,0.9343885779380798,40,32852.0,33662.0,0.9345703125,1.0,825.0
6bba_05db0fb1,1.625,45.0,1,0.9014502763748169,30,24884.0,25714.0,0.9013671875,1.0,815.0
6bba_05db0fb1,1.21875,64.12330993917249,1,0.6766152381896973,68,53696.0,54414.0,0.6767578125,1.0,709.0
6bba_05db0fb1,1.8168052317185792,8.13010235415605,1,,73,57242.0,57937.0,0.01309967041015625,4.0,709.0
6bba_05db0fb1,3.5648292823780494,24.260799584868042,1,0.8469265699386597,60,48097.0,48815.0,0.84716796875,1.0,732.0
6bba_05db0fb1,1.21875,45.0,1,0.9834434986114502,21,17419.0,18245.0,0.9833984375,1.0,825.0
6bba_05db0fb1,0.0,,1,0.9468186497688293,83,64474.0,65146.0,0.94677734375,1.0,695.0
6bba_05db0fb1,2.6012692214570947,54.98302914855367,1,0.9540494680404663,21,17150.0,17980.0,0.9541015625,1.0,825.0
6bba_05db0fb1,0.0,,1,0.8784995675086975,61,48944.0,49666.0,0.87841796875,1.0,723.0
6bba_05db0fb1,0.0,,1,0.9068326354026794,34,27708.0,28520.0,0.90673828125,1.0,815.0
6bba_05db0fb1,0.0,,1,0.830461323261261,74,58245.0,58928.0,0.83056640625,1.0,688.0
6bba_05db0fb1,2.8726212985703494,25.104090250221393,1,0.902978777885437,4,3807.0,4586.0,0.90283203125,1.0,792.0
